ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
63088,Female,44,Returning,Business,Business,2178,0,0.0,5,5,5,5,5,5,5,5,4,4,5,5,5,5,Satisfied
95875,Female,72,Returning,Business,Business,3555,27,10.0,3,3,1,2,3,2,2,2,2,2,2,2,2,2,Neutral or Dissatisfied
42542,Male,43,Returning,Business,Business,2718,6,0.0,1,1,3,4,1,1,4,2,3,4,1,1,1,1,Neutral or Dissatisfied
111184,Male,37,Returning,Business,Business,1703,0,0.0,4,4,3,3,4,4,5,5,3,3,4,4,4,4,Satisfied
88125,Male,50,Returning,Business,Business,444,9,11.0,1,1,3,4,1,2,4,2,4,3,2,1,2,2,Satisfied
57642,Female,66,Returning,Business,Economy,200,2,0.0,4,5,1,3,4,2,3,2,2,1,2,2,2,2,Neutral or Dissatisfied
102124,Male,35,Returning,Business,Business,197,16,7.0,1,1,5,4,1,5,5,5,5,4,5,1,5,4,Satisfied
1324,Female,48,Returning,Business,Business,3883,0,0.0,4,0,4,4,1,3,5,3,4,5,3,0,3,3,Satisfied
64473,Female,23,First-time,Business,Business,224,130,121.0,0,5,3,5,3,3,4,2,2,2,5,5,2,5,Satisfied
15066,Female,52,Returning,Personal,Economy,576,0,0.0,4,4,3,4,3,5,5,4,3,5,5,4,5,5,Neutral or Dissatisfied
84274,Female,49,Returning,Business,Business,334,0,0.0,3,3,3,4,3,5,5,5,5,5,5,3,5,5,Satisfied
84470,Female,21,First-time,Business,Business,1142,57,46.0,0,0,4,0,5,5,1,5,1,1,5,0,1,5,Satisfied
29468,Female,22,First-time,Business,Business,1216,0,0.0,0,5,5,5,3,4,5,5,3,3,5,5,3,5,Satisfied
123021,Male,58,Returning,Business,Business,590,0,4.0,1,3,3,5,1,1,4,2,4,3,1,1,1,1,Satisfied
32552,Male,38,Returning,Business,Business,101,0,0.0,5,5,4,5,5,5,5,5,2,4,5,5,5,4,Satisfied
43141,Female,27,Returning,Personal,Economy Plus,192,0,0.0,4,3,4,3,3,3,1,5,1,1,4,3,1,5,Neutral or Dissatisfied
62477,Female,41,First-time,Business,Business,1846,7,11.0,1,1,5,1,2,5,4,5,3,3,4,1,3,5,Neutral or Dissatisfied
15265,Male,55,Returning,Business,Business,3924,0,0.0,5,2,1,3,5,3,4,4,1,1,3,3,3,3,Neutral or Dissatisfied
109961,Female,45,Returning,Personal,Economy,1073,1,0.0,5,5,5,4,4,2,4,5,4,3,2,5,2,2,Satisfied
83651,Female,49,Returning,Business,Business,577,0,0.0,4,4,3,4,4,4,5,4,4,4,4,4,4,4,Satisfied
19395,Female,37,Returning,Business,Economy,261,0,0.0,5,5,1,4,5,5,4,5,4,4,5,4,4,1,Satisfied
67855,Female,65,Returning,Personal,Economy,1235,0,0.0,1,2,3,2,4,1,4,2,3,3,1,2,1,1,Neutral or Dissatisfied
16141,Female,47,Returning,Business,Business,277,157,143.0,3,3,4,4,3,4,4,5,4,4,3,3,4,5,Satisfied
108241,Female,56,Returning,Business,Business,1682,10,5.0,1,4,4,5,1,5,5,5,5,5,5,1,5,5,Satisfied
47468,Female,33,Returning,Personal,Economy,588,0,0.0,5,2,5,2,3,5,5,3,5,5,5,2,5,5,Neutral or Dissatisfied
11176,Female,21,Returning,Personal,Economy,201,0,0.0,4,3,1,3,3,3,1,3,3,3,4,3,3,2,Neutral or Dissatisfied
22966,Female,30,First-time,Business,Economy,817,0,0.0,3,3,1,3,4,1,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
68536,Male,42,Returning,Business,Business,1013,20,91.0,3,3,4,3,3,3,4,3,2,4,3,3,3,3,Neutral or Dissatisfied
82230,Female,21,Returning,Business,Economy,405,0,0.0,3,0,5,0,3,2,5,4,5,5,5,0,5,4,Satisfied
91832,Male,59,Returning,Business,Business,626,0,0.0,4,4,4,4,4,4,4,4,3,5,4,4,4,4,Satisfied
65645,Female,20,First-time,Business,Economy,926,20,0.0,4,4,3,4,3,1,3,5,3,3,3,4,3,3,Neutral or Dissatisfied
117257,Female,44,Returning,Personal,Economy,451,0,0.0,5,4,4,5,4,1,4,4,5,4,1,3,1,1,Neutral or Dissatisfied
109133,Female,47,Returning,Business,Business,1685,0,6.0,3,3,3,4,3,4,4,4,4,2,4,3,4,4,Satisfied
19990,Female,30,Returning,Business,Business,646,17,7.0,3,4,2,5,4,2,5,2,5,5,1,4,5,4,Satisfied
100668,Female,46,Returning,Business,Business,677,104,104.0,4,4,3,5,4,4,5,4,4,3,4,4,4,4,Satisfied
126719,Male,45,Returning,Business,Business,2402,0,1.0,2,1,4,5,2,4,4,4,3,4,4,2,4,4,Satisfied
89834,Female,68,Returning,Personal,Economy Plus,950,0,0.0,1,4,2,1,1,3,2,4,4,1,3,4,3,3,Neutral or Dissatisfied
70533,Female,37,Returning,Personal,Business,1258,65,90.0,4,3,5,5,2,3,4,3,4,5,3,3,3,2,Neutral or Dissatisfied
50074,Male,46,Returning,Business,Economy,278,0,0.0,1,1,1,4,1,1,4,1,4,4,1,4,4,4,Satisfied
72472,Male,26,First-time,Business,Business,1017,0,0.0,2,2,5,2,5,3,5,4,3,3,5,2,3,5,Neutral or Dissatisfied
97326,Male,20,First-time,Business,Economy,347,29,41.0,2,4,4,4,4,3,1,5,1,1,3,4,1,3,Neutral or Dissatisfied
88152,Female,51,Returning,Business,Business,3589,0,0.0,3,3,5,4,3,4,4,4,4,4,4,3,4,4,Satisfied
25423,Male,35,First-time,Business,Business,669,7,12.0,3,3,5,3,3,4,2,5,2,2,4,3,2,5,Neutral or Dissatisfied
34091,Female,20,First-time,Business,Business,1129,0,0.0,0,0,4,0,3,3,5,4,5,5,4,0,5,4,Satisfied
129857,Male,21,First-time,Business,Business,337,46,43.0,4,4,5,4,1,5,5,2,5,5,4,4,5,4,Satisfied
99778,Male,28,First-time,Business,Business,584,22,14.0,2,2,3,2,1,4,3,3,3,3,5,2,3,4,Neutral or Dissatisfied
115660,Male,38,Returning,Business,Business,2700,75,78.0,4,4,4,2,4,2,3,2,2,5,2,2,2,2,Neutral or Dissatisfied
35368,Male,19,First-time,Business,Economy,972,0,0.0,2,2,2,2,4,4,1,5,1,1,4,2,1,3,Neutral or Dissatisfied
85982,Male,65,Returning,Business,Business,447,2,0.0,1,5,1,3,1,2,4,2,3,4,2,2,2,2,Neutral or Dissatisfied
112009,Female,21,Returning,Personal,Economy Plus,533,39,43.0,5,2,4,2,3,5,5,4,5,5,5,2,5,5,Neutral or Dissatisfied
58166,Female,46,Returning,Business,Business,1642,96,86.0,1,1,4,5,1,4,4,4,5,5,4,1,4,4,Satisfied
40923,Male,18,Returning,Personal,Economy,558,8,5.0,3,2,4,2,4,1,3,5,1,1,4,2,1,4,Neutral or Dissatisfied
26217,Female,24,Returning,Personal,Economy,270,44,41.0,0,5,4,5,1,5,2,5,2,2,4,4,2,4,Neutral or Dissatisfied
86916,Female,36,Returning,Personal,Economy,341,0,0.0,3,0,3,0,1,2,4,5,1,1,4,0,1,1,Satisfied
123698,Male,34,Returning,Personal,Economy,214,0,26.0,4,2,1,2,3,1,4,5,4,4,4,2,4,4,Neutral or Dissatisfied
17777,Male,31,Returning,Business,Business,1042,93,78.0,3,3,3,2,3,4,2,1,2,2,3,2,2,3,Neutral or Dissatisfied
4602,Male,39,Returning,Personal,Economy Plus,416,0,0.0,1,5,4,5,3,2,4,1,3,3,4,5,3,4,Satisfied
94737,Female,58,Returning,Business,Business,189,0,0.0,2,5,4,5,2,4,4,4,3,4,4,2,4,4,Satisfied
39651,Female,52,Returning,Business,Business,3005,13,11.0,0,0,2,3,4,4,3,0,4,5,4,1,4,4,Neutral or Dissatisfied
99755,Male,57,Returning,Personal,Economy,255,46,37.0,1,0,1,0,4,2,4,2,4,4,4,4,4,4,Neutral or Dissatisfied
82148,Male,26,Returning,Business,Business,3125,1,0.0,1,1,3,5,1,5,5,5,5,5,4,1,5,5,Satisfied
124507,Male,9,Returning,Personal,Economy,930,0,0.0,4,4,3,4,5,5,2,2,2,2,4,4,2,4,Neutral or Dissatisfied
6015,Male,57,Returning,Business,Economy,672,1,0.0,2,2,3,4,2,4,4,4,4,4,4,4,4,3,Neutral or Dissatisfied
96305,Male,21,Returning,Business,Business,1523,109,91.0,5,5,3,5,5,3,4,4,4,4,4,5,4,5,Satisfied
2028,Male,23,First-time,Business,Business,733,12,2.0,5,0,4,0,3,3,5,5,5,5,4,0,5,4,Satisfied
109556,Female,49,Returning,Personal,Economy,861,62,54.0,4,3,3,4,3,3,5,3,5,3,3,3,3,4,Neutral or Dissatisfied
80828,Male,22,First-time,Business,Economy,484,20,12.0,1,2,4,2,1,2,5,4,5,5,1,2,5,1,Neutral or Dissatisfied
48302,Male,39,First-time,Business,Economy,1499,0,12.0,4,4,5,4,4,5,4,4,4,4,2,4,4,4,Satisfied
42630,Female,42,Returning,Business,Business,2629,0,0.0,1,1,3,4,1,1,4,1,2,5,1,1,1,1,Neutral or Dissatisfied
2790,Male,44,Returning,Business,Business,765,0,7.0,5,2,4,2,5,3,3,3,2,4,3,3,3,3,Neutral or Dissatisfied
82563,Female,46,Returning,Business,Business,528,181,176.0,2,2,4,4,2,3,4,5,4,4,5,2,3,5,Satisfied
69019,Male,25,First-time,Business,Business,1389,0,0.0,1,4,5,4,2,4,1,4,2,2,4,4,2,5,Satisfied
56687,Male,48,Returning,Personal,Economy,1023,0,0.0,5,3,5,3,1,3,1,5,1,1,4,3,1,3,Neutral or Dissatisfied
80199,Male,26,Returning,Personal,Economy,2475,0,0.0,2,0,2,0,4,3,2,1,2,2,4,0,2,3,Satisfied
99662,Male,9,Returning,Personal,Economy,1050,1,0.0,2,3,1,3,3,4,5,4,5,5,3,4,5,3,Satisfied
97383,Male,35,Returning,Personal,Economy,347,18,19.0,4,2,5,2,3,3,1,2,1,1,5,2,1,4,Neutral or Dissatisfied
42058,Female,39,Returning,Personal,Economy,106,0,0.0,5,0,4,0,1,5,3,5,3,3,4,3,3,4,Neutral or Dissatisfied
59467,Female,53,Returning,Business,Business,758,0,0.0,5,5,4,5,5,4,5,4,5,4,4,5,4,4,Satisfied
58459,Male,53,Returning,Business,Business,733,0,0.0,5,5,5,4,5,3,4,3,4,5,3,5,3,3,Satisfied
73988,Female,43,Returning,Personal,Economy Plus,2330,0,0.0,4,2,3,3,4,5,3,3,3,2,5,2,5,5,Neutral or Dissatisfied
2829,Male,58,Returning,Business,Business,409,11,25.0,2,2,5,5,2,4,4,4,3,2,4,2,4,4,Satisfied
105954,Male,53,Returning,Business,Business,2329,24,39.0,1,1,4,5,1,5,5,4,4,5,5,1,5,5,Satisfied
36526,Male,24,First-time,Business,Economy,1220,0,2.0,4,4,2,4,3,2,2,3,2,2,1,4,2,5,Satisfied
15639,Female,37,First-time,Business,Economy Plus,283,61,50.0,2,2,3,2,3,1,1,5,1,1,4,2,1,4,Neutral or Dissatisfied
28119,Male,37,Returning,Business,Business,2012,0,0.0,3,3,1,2,3,2,3,1,3,2,2,2,2,2,Neutral or Dissatisfied
23132,Female,25,First-time,Business,Economy,300,0,0.0,4,5,5,5,3,1,4,3,4,4,5,5,4,5,Satisfied
114282,Female,41,Returning,Personal,Economy,957,0,0.0,5,3,5,3,4,3,3,3,3,3,5,3,3,5,Neutral or Dissatisfied
50071,Male,39,Returning,Business,Economy,373,2,4.0,5,5,4,5,5,3,5,4,5,5,2,5,5,1,Satisfied
107519,Male,46,Returning,Business,Business,2790,4,0.0,1,1,4,3,1,2,3,2,2,4,2,2,2,2,Neutral or Dissatisfied
32509,Female,26,First-time,Business,Economy,101,0,6.0,1,3,1,3,4,1,5,3,5,5,3,3,5,3,Neutral or Dissatisfied
73450,Male,20,Returning,Personal,Economy,1120,19,65.0,4,2,3,2,4,4,2,4,2,2,4,2,2,5,Neutral or Dissatisfied
86128,Male,25,First-time,Business,Business,356,0,0.0,5,4,4,4,3,3,2,3,2,2,4,4,2,4,Neutral or Dissatisfied
113560,Male,51,Returning,Business,Economy,226,41,34.0,3,3,1,2,3,4,2,5,2,2,2,2,2,3,Neutral or Dissatisfied
112863,Male,52,Returning,Business,Business,1242,5,0.0,1,1,5,5,1,5,4,5,5,3,5,1,5,5,Satisfied
125033,Female,28,Returning,Business,Business,2300,0,0.0,2,2,5,2,2,3,2,3,2,2,4,2,2,5,Satisfied
3740,Male,66,Returning,Personal,Economy,431,0,0.0,4,2,4,2,3,5,1,4,1,1,4,2,1,5,Neutral or Dissatisfied
72039,Female,41,Returning,Business,Business,3784,0,0.0,2,2,5,5,2,5,5,4,5,5,4,2,5,4,Satisfied
119365,Female,65,Returning,Personal,Business,399,0,0.0,5,1,4,5,4,3,4,1,4,5,3,1,3,3,Neutral or Dissatisfied
15396,Female,59,Returning,Business,Business,1833,0,14.0,4,4,1,4,4,1,4,2,1,4,1,2,1,2,Neutral or Dissatisfied
77099,Female,36,Returning,Business,Business,1481,0,0.0,3,3,4,4,3,5,4,5,5,2,5,3,5,5,Satisfied
113032,Male,72,Returning,Business,Business,569,41,34.0,5,5,4,4,5,5,5,5,4,3,5,5,5,5,Satisfied
30130,Female,12,Returning,Personal,Economy,31,12,8.0,4,3,5,3,4,1,1,1,1,1,1,3,1,2,Neutral or Dissatisfied
129543,Female,27,Returning,Business,Business,2342,8,0.0,1,4,2,3,1,1,3,2,3,3,3,3,3,2,Neutral or Dissatisfied
53479,Female,35,Returning,Business,Economy,2288,3,8.0,3,3,5,5,3,4,4,4,4,4,5,4,4,3,Satisfied
109119,Male,49,Returning,Personal,Economy Plus,849,0,0.0,3,2,4,2,1,5,1,5,1,1,4,2,1,5,Neutral or Dissatisfied
23844,Female,34,First-time,Business,Business,552,0,0.0,3,3,5,3,4,5,1,2,1,1,5,3,1,4,Neutral or Dissatisfied
126571,Female,58,Returning,Business,Business,1711,0,0.0,2,2,2,5,2,5,1,5,3,5,5,2,5,5,Satisfied
11326,Female,33,Returning,Personal,Economy,247,0,0.0,4,0,5,0,4,3,1,2,1,1,5,4,1,5,Neutral or Dissatisfied
127963,Female,61,Returning,Personal,Economy,1999,0,0.0,4,3,4,4,2,5,4,3,4,4,5,3,5,5,Neutral or Dissatisfied
67639,Female,19,First-time,Business,Economy,1188,0,0.0,4,4,4,4,3,3,3,3,3,3,4,4,3,4,Satisfied
69642,Male,53,Returning,Business,Business,569,18,14.0,3,3,5,4,3,4,5,4,5,3,4,3,4,4,Satisfied
104793,Male,40,Returning,Business,Business,3609,3,5.0,3,3,5,5,3,5,5,5,3,3,5,3,5,5,Satisfied
320,Female,21,First-time,Business,Business,853,0,0.0,1,3,1,3,3,2,3,4,3,3,3,2,3,3,Neutral or Dissatisfied
122823,Female,56,Returning,Personal,Economy,599,0,0.0,3,5,5,2,3,3,3,5,1,2,3,5,3,3,Satisfied
123448,Male,59,Returning,Business,Business,2296,8,0.0,1,5,5,4,1,4,4,4,4,4,4,1,4,4,Satisfied
43432,Female,43,Returning,Personal,Economy,913,0,13.0,4,3,3,5,4,1,4,3,5,3,1,3,1,1,Neutral or Dissatisfied
46572,Male,47,Returning,Business,Economy,141,142,158.0,3,3,5,5,3,2,5,5,5,5,4,5,3,5,Satisfied
77000,Female,45,Returning,Business,Business,3948,0,0.0,1,1,3,4,1,5,4,5,5,5,5,1,5,5,Satisfied
91208,Female,65,Returning,Personal,Economy,270,0,0.0,0,4,3,5,1,5,5,4,1,1,5,4,5,5,Neutral or Dissatisfied
66545,Female,44,Returning,Business,Business,2935,32,27.0,3,3,4,5,3,4,5,4,4,4,4,3,4,4,Satisfied
34926,Male,41,Returning,Business,Economy,187,274,310.0,3,3,3,3,3,5,3,2,3,3,4,3,1,2,Neutral or Dissatisfied
119310,Female,36,Returning,Business,Business,3643,0,0.0,5,5,4,5,5,5,4,5,3,3,5,5,5,4,Satisfied
60398,Male,10,Returning,Personal,Economy,1452,1,0.0,3,5,3,5,3,4,5,1,5,5,4,5,5,4,Satisfied
60726,Male,59,Returning,Personal,Economy,1605,0,10.0,4,2,4,2,3,3,4,3,4,4,4,2,4,5,Neutral or Dissatisfied
81426,Female,30,First-time,Business,Economy,448,0,0.0,3,3,2,3,5,3,1,1,1,1,5,3,1,3,Neutral or Dissatisfied
115797,Male,62,Returning,Business,Economy,446,39,34.0,2,2,3,4,2,5,4,1,4,4,1,4,4,5,Satisfied
16578,Male,40,Returning,Business,Business,472,0,0.0,2,2,2,1,2,4,5,4,3,1,4,2,4,4,Satisfied
42697,Male,46,Returning,Personal,Economy,627,0,0.0,5,3,5,3,1,5,2,4,2,2,5,3,2,4,Neutral or Dissatisfied
21741,Female,24,First-time,Business,Economy,563,28,22.0,5,3,1,3,4,2,1,1,1,1,2,3,1,3,Neutral or Dissatisfied
60353,Male,41,Returning,Business,Business,1024,2,0.0,4,2,4,5,2,4,5,4,4,3,4,2,4,4,Satisfied
92299,Male,53,Returning,Business,Business,2556,64,51.0,3,3,3,5,3,3,5,2,5,3,3,3,3,3,Satisfied
20555,Male,45,Returning,Business,Business,2891,0,0.0,5,5,5,2,5,5,1,5,3,2,5,5,5,5,Satisfied
10099,Male,49,Returning,Personal,Economy,961,343,338.0,4,2,4,4,4,2,4,4,4,2,4,2,3,5,Neutral or Dissatisfied
41060,Female,33,First-time,Business,Business,191,1,0.0,3,3,3,3,1,3,5,2,5,5,4,3,5,4,Neutral or Dissatisfied
5026,Female,48,Returning,Personal,Business,303,0,2.0,4,2,4,4,2,2,5,2,3,5,2,2,2,2,Neutral or Dissatisfied
96163,Female,26,Returning,Business,Business,546,0,0.0,2,2,4,4,2,3,4,3,4,4,5,2,4,4,Satisfied
70174,Female,42,Returning,Business,Business,258,183,187.0,0,0,4,5,3,2,4,4,4,4,3,0,3,4,Satisfied
35493,Female,67,Returning,Personal,Economy,950,0,0.0,1,2,3,2,4,3,4,2,3,1,3,2,3,3,Neutral or Dissatisfied
21001,Female,66,Returning,Business,Economy Plus,689,0,0.0,5,5,1,4,5,3,4,3,1,4,3,3,3,3,Neutral or Dissatisfied
16928,Female,17,Returning,Business,Business,820,5,2.0,4,3,2,4,4,3,4,1,4,4,1,4,4,2,Satisfied
6844,Male,41,Returning,Business,Business,2635,58,57.0,3,3,3,4,3,3,4,4,4,2,3,3,3,3,Satisfied
118620,Male,18,First-time,Business,Economy,338,62,58.0,3,0,2,0,3,3,5,3,5,5,4,1,5,4,Neutral or Dissatisfied
73255,Male,70,Returning,Business,Business,2594,0,0.0,2,2,4,4,2,1,4,1,2,3,1,1,1,1,Neutral or Dissatisfied
61069,Female,51,Returning,Business,Business,1546,32,14.0,1,1,5,4,1,4,4,4,4,2,4,1,4,4,Satisfied
1652,Male,24,Returning,Business,Business,3220,0,15.0,3,4,4,4,3,4,4,4,4,4,4,3,4,4,Satisfied
50418,Female,40,First-time,Business,Business,78,0,0.0,2,2,1,2,3,3,1,3,1,1,4,2,1,3,Neutral or Dissatisfied
34056,Female,22,First-time,Business,Economy,1303,0,0.0,2,2,4,2,1,5,3,4,3,3,5,2,3,3,Neutral or Dissatisfied
53626,Male,55,First-time,Business,Economy,374,0,10.0,4,4,2,4,2,5,2,1,2,2,5,4,2,3,Neutral or Dissatisfied
79285,Male,43,Returning,Business,Business,2248,0,0.0,5,5,4,4,5,3,4,5,4,4,4,5,5,5,Satisfied
89348,Male,35,Returning,Business,Business,1587,0,7.0,4,4,4,2,4,5,2,5,3,1,5,4,5,5,Satisfied
29136,Female,55,Returning,Personal,Economy,679,46,44.0,5,3,2,4,5,5,2,3,3,1,5,3,5,5,Neutral or Dissatisfied
2034,Female,59,Returning,Business,Business,812,0,3.0,2,2,5,4,2,2,5,2,4,4,2,2,2,2,Satisfied
3715,Female,42,Returning,Personal,Economy,544,0,0.0,3,3,3,3,3,2,3,3,3,4,2,3,2,2,Neutral or Dissatisfied
67327,Male,24,Returning,Personal,Economy Plus,985,0,0.0,4,2,3,2,4,5,3,3,5,5,5,3,5,5,Neutral or Dissatisfied
21130,Female,46,Returning,Personal,Economy,152,0,0.0,4,3,4,4,4,4,4,3,3,3,4,3,4,4,Neutral or Dissatisfied
26151,Male,25,Returning,Business,Business,1792,0,0.0,5,5,5,5,5,4,5,4,5,5,4,5,5,5,Satisfied
126547,Male,62,Returning,Personal,Economy,644,1,4.0,4,3,4,3,3,3,1,3,4,4,2,3,4,1,Neutral or Dissatisfied
53606,Male,25,Returning,Business,Business,1874,14,43.0,5,5,2,5,5,4,5,3,5,5,2,5,5,5,Satisfied
76910,Female,48,Returning,Business,Business,3114,0,0.0,5,5,3,5,5,4,4,4,5,4,4,5,4,4,Satisfied
128312,Male,42,Returning,Business,Business,2154,2,0.0,3,1,5,5,1,5,4,5,4,5,5,1,5,5,Satisfied
29734,Male,27,Returning,Personal,Economy,2552,2,0.0,4,3,3,3,1,2,5,2,5,5,5,3,5,5,Neutral or Dissatisfied
1579,Male,23,First-time,Business,Economy,237,24,29.0,3,2,4,2,4,4,4,2,4,4,4,2,4,3,Neutral or Dissatisfied
61508,Female,45,Returning,Personal,Economy,2288,0,0.0,4,2,4,4,4,3,3,2,2,3,3,2,3,3,Neutral or Dissatisfied
4202,Female,59,Returning,Business,Business,888,0,0.0,1,1,3,4,1,5,5,4,3,5,5,1,5,5,Satisfied
92117,Female,68,Returning,Personal,Economy,1535,0,13.0,1,3,1,2,3,2,3,3,1,1,2,3,2,2,Neutral or Dissatisfied
33940,Male,22,First-time,Business,Economy,1188,0,0.0,2,2,2,2,3,1,1,5,5,5,4,3,5,1,Neutral or Dissatisfied
24262,Male,70,Returning,Personal,Economy,302,0,0.0,4,2,3,2,3,1,5,4,5,5,4,5,5,3,Satisfied
35284,Female,27,Returning,Business,Business,1074,0,0.0,1,1,1,5,1,1,5,4,5,5,4,1,5,3,Satisfied
120887,Male,48,Returning,Business,Business,2915,0,0.0,4,4,5,4,4,4,5,5,5,3,4,4,4,4,Satisfied
86786,Female,55,Returning,Business,Business,2867,0,0.0,2,2,3,5,2,5,4,5,3,2,5,2,5,5,Satisfied
94232,Female,45,Returning,Business,Business,189,1,0.0,4,4,3,5,4,4,4,4,4,2,4,4,4,4,Satisfied
47952,Male,29,Returning,Personal,Economy,550,0,0.0,4,1,5,1,5,4,2,4,2,2,4,1,2,4,Neutral or Dissatisfied
61879,Female,27,Returning,Business,Business,2521,0,11.0,5,3,4,5,5,3,5,4,5,5,4,5,5,5,Satisfied
16405,Female,7,Returning,Personal,Economy,463,0,0.0,5,2,5,2,3,4,3,5,3,3,4,2,3,5,Neutral or Dissatisfied
119798,Female,56,Returning,Business,Business,912,6,12.0,5,5,3,4,5,4,5,4,4,2,4,5,4,4,Satisfied
83273,Female,27,Returning,Personal,Economy,1979,0,0.0,5,5,2,5,4,5,4,3,4,4,4,5,4,3,Satisfied
79371,Female,51,Returning,Business,Business,502,0,0.0,3,3,4,4,3,5,5,5,4,3,5,3,5,5,Satisfied
32095,Female,38,Returning,Business,Economy,163,0,0.0,5,5,4,5,5,3,5,5,5,5,2,5,5,2,Satisfied
57471,Male,50,Returning,Business,Business,3353,0,2.0,2,2,3,4,2,5,5,5,3,4,5,2,5,5,Satisfied
99491,Male,67,Returning,Personal,Economy,307,3,0.0,4,4,3,4,1,3,1,4,1,1,4,4,1,3,Neutral or Dissatisfied
84520,Male,41,Returning,Business,Business,2556,2,0.0,4,4,3,4,4,4,5,4,3,5,4,4,4,4,Satisfied
122345,Female,51,Returning,Business,Business,529,0,0.0,2,4,3,4,2,3,5,3,3,4,3,2,3,3,Satisfied
79659,Female,40,Returning,Business,Economy,349,0,1.0,4,4,3,1,4,3,1,5,1,1,3,1,1,3,Neutral or Dissatisfied
100610,Male,56,Returning,Business,Business,1670,0,0.0,1,1,5,4,1,4,4,4,3,2,4,1,4,4,Satisfied
67117,Female,19,Returning,Business,Economy,1121,3,0.0,2,2,1,2,2,2,3,4,2,2,3,2,2,3,Neutral or Dissatisfied
119568,Male,15,Returning,Business,Business,857,0,9.0,1,1,5,5,1,5,5,4,5,5,4,1,5,5,Satisfied
68450,Male,39,Returning,Business,Business,1303,0,0.0,3,2,4,4,3,4,5,4,5,2,4,3,4,4,Satisfied
79612,Female,53,Returning,Business,Economy,749,52,35.0,4,4,4,3,4,2,3,2,2,2,2,2,2,2,Neutral or Dissatisfied
37839,Female,23,First-time,Business,Economy,937,0,0.0,0,0,2,0,1,5,4,4,4,4,3,0,4,2,Satisfied
43737,Female,31,Returning,Personal,Business,626,0,0.0,5,3,5,3,4,3,2,3,2,2,5,3,2,5,Neutral or Dissatisfied
35751,Male,46,Returning,Business,Business,1608,0,0.0,1,1,5,4,1,5,5,5,3,2,5,1,5,5,Satisfied
97311,Male,32,First-time,Business,Business,872,7,10.0,4,4,5,4,1,4,5,4,4,4,4,4,4,5,Neutral or Dissatisfied
10871,Female,37,Returning,Business,Business,140,6,0.0,5,5,3,4,5,4,5,5,5,4,4,5,4,5,Satisfied
55284,Male,29,Returning,Business,Business,1608,11,0.0,4,4,3,4,4,3,4,4,4,4,4,4,4,4,Satisfied
60945,Male,53,Returning,Business,Business,888,33,45.0,5,5,4,4,5,1,3,1,3,3,1,1,1,1,Neutral or Dissatisfied
16875,Male,48,Returning,Business,Business,708,35,43.0,4,4,3,3,4,3,3,3,3,5,3,3,3,3,Neutral or Dissatisfied
9004,Female,48,Returning,Business,Business,1729,0,0.0,5,5,2,2,5,4,3,4,3,3,4,4,4,4,Neutral or Dissatisfied
83916,Male,42,Returning,Business,Economy Plus,752,46,47.0,1,1,4,2,1,3,2,4,2,2,2,2,2,1,Neutral or Dissatisfied
117198,Female,53,Returning,Personal,Economy,338,0,0.0,5,4,3,5,3,4,5,4,4,2,4,1,4,3,Neutral or Dissatisfied
60301,Male,50,Returning,Business,Business,2436,0,0.0,4,4,1,4,4,4,4,4,4,1,4,4,4,4,Neutral or Dissatisfied
76958,Female,14,First-time,Business,Economy,1990,0,0.0,2,2,1,2,3,2,2,2,2,2,4,2,2,2,Neutral or Dissatisfied
67344,Male,11,Returning,Personal,Economy,1471,0,0.0,4,4,5,4,4,4,5,4,5,5,4,4,5,3,Neutral or Dissatisfied
41527,Male,29,First-time,Business,Economy,1464,9,2.0,4,4,2,4,4,3,4,1,4,4,1,4,4,1,Neutral or Dissatisfied
104451,Male,47,Returning,Personal,Business,1015,24,39.0,2,1,4,3,2,3,3,1,4,1,3,1,3,3,Neutral or Dissatisfied
122786,Male,59,Returning,Business,Business,3770,0,0.0,5,5,4,5,5,4,5,4,3,5,4,5,4,4,Satisfied
1831,Female,70,Returning,Personal,Economy,408,0,0.0,5,5,5,4,5,3,4,5,3,2,3,3,3,3,Neutral or Dissatisfied
56045,Female,44,First-time,Business,Economy,2475,0,0.0,2,2,3,3,4,5,3,4,3,2,4,2,3,3,Neutral or Dissatisfied
22849,Male,54,Returning,Personal,Economy,302,41,30.0,4,3,4,3,3,3,1,5,1,1,4,3,1,4,Neutral or Dissatisfied
94610,Male,39,First-time,Business,Economy,239,4,0.0,2,1,1,1,4,2,4,4,4,4,3,1,4,3,Neutral or Dissatisfied
19048,Male,20,First-time,Business,Economy,304,91,119.0,2,3,4,3,3,2,2,3,2,2,2,3,2,3,Neutral or Dissatisfied
48398,Male,11,Returning,Personal,Economy,522,0,0.0,5,3,4,3,5,5,1,2,3,3,4,3,3,5,Neutral or Dissatisfied
52206,Female,34,First-time,Business,Economy,751,0,2.0,3,3,1,3,2,3,5,1,5,5,3,3,5,5,Neutral or Dissatisfied
